Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
874888,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),Summer 2023,06/01/2023,9.515876207,
874508,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,Upper East Side (CD8),Summer 2023,06/01/2023,9.157520077,
874464,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Summer 2023,06/01/2023,9.185954859,
877017,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Summer 2023,06/01/2023,12.02033251,
878149,386,Ozone (O3),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Summer 2023,06/01/2023,35.69245438,
877191,375,Nitrogen dioxide (NO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2023,06/01/2023,13.79474138,
877239,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2023,06/01/2023,10.57451486,
876942,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2023,06/01/2023,19.23269501,
874559,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Summer 2023,06/01/2023,8.565150117,
874831,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,404,Elmhurst and Corona (CD4),Summer 2023,06/01/2023,9.011768181,
877011,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Summer 2023,06/01/2023,14.78243138,
874605,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),Summer 2023,06/01/2023,9.337857894,
876936,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2023,06/01/2023,20.33316087,
876939,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2023,06/01/2023,16.5909254,
876870,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Summer 2023,06/01/2023,12.06848595,
878132,386,Ozone (O3),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Summer 2023,06/01/2023,33.53542984,
878192,386,Ozone (O3),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Summer 2023,06/01/2023,40.41763987,
874834,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Summer 2023,06/01/2023,9.103134891,
874458,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2023,06/01/2023,9.23668133,
876954,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2023,06/01/2023,9.624486798,
878167,386,Ozone (O3),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2023,06/01/2023,28.47102781,
877020,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Summer 2023,06/01/2023,12.24185059,
877092,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Summer 2023,06/01/2023,19.69490477,
878165,386,Ozone (O3),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2023,06/01/2023,29.94972265,
878119,386,Ozone (O3),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2023,06/01/2023,34.62553705,
877125,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2023,06/01/2023,14.43067469,
878162,386,Ozone (O3),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2023,06/01/2023,30.99076311,
877131,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2023,06/01/2023,15.26199906,
877161,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Summer 2023,06/01/2023,11.87627055,
876924,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Summer 2023,06/01/2023,15.61856373,
878145,386,Ozone (O3),Mean,ppb,CD,501,St. George and Stapleton (CD1),Summer 2023,06/01/2023,32.37391856,
874470,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Summer 2023,06/01/2023,9.568039799,
874473,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Summer 2023,06/01/2023,9.463103294,
878181,386,Ozone (O3),Mean,ppb,UHF34,408,Jamaica,Summer 2023,06/01/2023,37.4206363,
878172,386,Ozone (O3),Mean,ppb,UHF34,105106107,South Bronx,Summer 2023,06/01/2023,32.66163839,
877182,375,Nitrogen dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2023,06/01/2023,14.41101052,
